ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_coating-material[kg];i_coating-material-waste[kg]
e_coat_1695;2023-04-04 08:22:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1694;2023-04-04 08:23:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1699;2023-04-04 08:23:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1697;2023-04-04 08:23:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1701;2023-04-04 08:23:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1700;2023-04-04 08:23:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1698;2023-04-04 08:24:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1703;2023-04-04 08:24:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1704;2023-04-04 08:24:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1702;2023-04-04 08:25:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1706;2023-04-04 08:25:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1708;2023-04-04 08:25:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1707;2023-04-04 08:25:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1705;2023-04-04 08:25:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1710;2023-04-04 08:26:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1709;2023-04-04 08:26:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1711;2023-04-04 08:26:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1712;2023-04-04 08:26:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1713;2023-04-04 08:27:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1715;2023-04-04 08:27:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1714;2023-04-04 08:27:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1719;2023-04-04 08:28:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1718;2023-04-04 08:28:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1717;2023-04-04 08:28:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1716;2023-04-04 08:28:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1720;2023-04-04 08:28:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1721;2023-04-04 08:28:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1723;2023-04-04 08:29:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1722;2023-04-04 08:29:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1726;2023-04-04 08:29:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1724;2023-04-04 08:29:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1725;2023-04-04 08:29:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1728;2023-04-04 08:30:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1730;2023-04-04 08:30:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1729;2023-04-04 08:30:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1727;2023-04-04 08:30:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1731;2023-04-04 08:31:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1732;2023-04-04 08:31:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1735;2023-04-04 08:31:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1733;2023-04-04 08:31:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1734;2023-04-04 08:31:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1737;2023-04-04 08:32:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1736;2023-04-04 08:32:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1738;2023-04-04 08:32:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1741;2023-04-04 08:33:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1739;2023-04-04 08:33:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1743;2023-04-04 08:33:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1740;2023-04-04 08:33:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1744;2023-04-04 08:34:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1745;2023-04-04 08:34:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1746;2023-04-04 08:34:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1748;2023-04-04 08:34:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1742;2023-04-04 08:35:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1749;2023-04-04 08:35:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1750;2023-04-04 08:35:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1751;2023-04-04 08:35:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1747;2023-04-04 08:35:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1752;2023-04-04 08:36:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1755;2023-04-04 08:36:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1753;2023-04-04 08:36:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1754;2023-04-04 08:36:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1757;2023-04-04 08:36:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1756;2023-04-04 08:37:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1761;2023-04-04 08:38:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1758;2023-04-04 08:38:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1760;2023-04-04 08:38:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1763;2023-04-04 08:38:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1759;2023-04-04 08:38:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1765;2023-04-04 08:38:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1766;2023-04-04 08:38:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1762;2023-04-04 08:38:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1764;2023-04-04 08:39:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1767;2023-04-04 08:39:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1769;2023-04-04 08:39:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1768;2023-04-04 08:39:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1771;2023-04-04 08:40:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1770;2023-04-04 08:40:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1774;2023-04-04 08:40:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1772;2023-04-04 08:41:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1773;2023-04-04 08:41:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1775;2023-04-04 08:41:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1776;2023-04-04 08:42:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1777;2023-04-04 08:42:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1779;2023-04-04 08:42:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1781;2023-04-04 08:43:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1778;2023-04-04 08:43:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1782;2023-04-04 08:43:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1780;2023-04-04 08:43:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1785;2023-04-04 08:43:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1783;2023-04-04 08:44:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1786;2023-04-04 08:44:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1787;2023-04-04 08:44:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1784;2023-04-04 08:44:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1790;2023-04-04 08:45:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1788;2023-04-04 08:45:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1789;2023-04-04 08:45:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1791;2023-04-04 08:45:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1793;2023-04-04 08:46:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1796;2023-04-04 08:46:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1792;2023-04-04 08:46:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1795;2023-04-04 08:46:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1794;2023-04-04 08:46:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1798;2023-04-04 08:47:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1797;2023-04-04 08:47:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1800;2023-04-04 08:47:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1801;2023-04-04 08:47:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1802;2023-04-04 08:48:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1805;2023-04-04 08:48:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1799;2023-04-04 08:48:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1803;2023-04-04 08:48:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1806;2023-04-04 08:48:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1807;2023-04-04 08:49:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1804;2023-04-04 08:49:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1808;2023-04-04 08:49:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1812;2023-04-04 08:49:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1809;2023-04-04 08:50:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1813;2023-04-04 08:50:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1810;2023-04-04 08:50:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1815;2023-04-04 08:50:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1814;2023-04-04 08:51:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1811;2023-04-04 08:51:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1818;2023-04-04 08:51:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1816;2023-04-04 08:51:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1819;2023-04-04 08:51:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1817;2023-04-04 08:51:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1821;2023-04-04 08:52:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1820;2023-04-04 08:52:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1822;2023-04-04 08:52:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1824;2023-04-04 08:52:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1825;2023-04-04 08:53:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1823;2023-04-04 08:53:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1826;2023-04-04 08:53:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1828;2023-04-04 08:54:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1827;2023-04-04 08:54:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1830;2023-04-04 08:54:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1829;2023-04-04 08:54:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1832;2023-04-04 08:54:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1831;2023-04-04 08:55:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1833;2023-04-04 08:55:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1834;2023-04-04 08:55:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1836;2023-04-04 08:56:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1839;2023-04-04 08:56:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1835;2023-04-04 08:56:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1837;2023-04-04 08:56:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1841;2023-04-04 08:56:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1840;2023-04-04 08:57:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1844;2023-04-04 08:57:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1846;2023-04-04 08:58:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1838;2023-04-04 08:58:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1847;2023-04-04 08:58:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1842;2023-04-04 08:58:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1843;2023-04-04 08:58:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1845;2023-04-04 08:58:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1848;2023-04-04 08:58:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1849;2023-04-04 08:59:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1851;2023-04-04 08:59:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1850;2023-04-04 08:59:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1853;2023-04-04 08:59:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1852;2023-04-04 09:00:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1854;2023-04-04 09:00:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1859;2023-04-04 09:01:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1857;2023-04-04 09:01:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1855;2023-04-04 09:01:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1856;2023-04-04 09:01:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1860;2023-04-04 09:01:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1858;2023-04-04 09:01:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1861;2023-04-04 09:01:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1862;2023-04-04 09:02:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1863;2023-04-04 09:02:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1865;2023-04-04 09:02:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1866;2023-04-04 09:03:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1867;2023-04-04 09:03:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1868;2023-04-04 09:03:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1869;2023-04-04 09:03:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1864;2023-04-04 09:03:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1872;2023-04-04 09:04:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1871;2023-04-04 09:04:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1870;2023-04-04 09:04:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1873;2023-04-04 09:04:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1875;2023-04-04 09:05:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1874;2023-04-04 09:05:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1876;2023-04-04 09:05:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1881;2023-04-04 09:06:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1877;2023-04-04 09:06:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1880;2023-04-04 09:06:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1883;2023-04-04 09:06:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1878;2023-04-04 09:06:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1879;2023-04-04 09:06:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1884;2023-04-04 09:07:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1885;2023-04-04 09:07:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1882;2023-04-04 09:07:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1887;2023-04-04 09:08:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1886;2023-04-04 09:08:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1888;2023-04-04 09:08:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1890;2023-04-04 09:09:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1892;2023-04-04 09:09:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1889;2023-04-04 09:09:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1891;2023-04-04 09:09:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1894;2023-04-04 09:09:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1897;2023-04-04 09:10:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1893;2023-04-04 09:10:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1895;2023-04-04 09:10:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1898;2023-04-04 09:10:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1896;2023-04-04 09:10:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1900;2023-04-04 09:11:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1899;2023-04-04 09:11:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1901;2023-04-04 09:11:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1904;2023-04-04 09:11:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1903;2023-04-04 09:11:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1906;2023-04-04 09:12:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1908;2023-04-04 09:12:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1902;2023-04-04 09:12:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1905;2023-04-04 09:13:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1909;2023-04-04 09:13:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1910;2023-04-04 09:13:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1911;2023-04-04 09:13:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1907;2023-04-04 09:13:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1912;2023-04-04 09:14:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1913;2023-04-04 09:14:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1915;2023-04-04 09:14:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1916;2023-04-04 09:14:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1917;2023-04-04 09:15:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1914;2023-04-04 09:15:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1919;2023-04-04 09:15:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1918;2023-04-04 09:16:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1920;2023-04-04 09:16:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1922;2023-04-04 09:16:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1923;2023-04-04 09:16:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1924;2023-04-04 09:16:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1921;2023-04-04 09:16:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1928;2023-04-04 09:17:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1926;2023-04-04 09:17:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1927;2023-04-04 09:17:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1925;2023-04-04 09:17:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1930;2023-04-04 09:18:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1932;2023-04-04 09:18:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1933;2023-04-04 09:18:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1929;2023-04-04 09:18:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1931;2023-04-04 09:19:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1935;2023-04-04 09:19:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1934;2023-04-04 09:19:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1936;2023-04-04 09:20:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1937;2023-04-04 09:20:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1938;2023-04-04 09:20:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1939;2023-04-04 09:20:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1940;2023-04-04 09:21:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1941;2023-04-04 09:21:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1942;2023-04-04 09:21:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1944;2023-04-04 09:21:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1943;2023-04-04 09:22:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1947;2023-04-04 09:22:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1945;2023-04-04 09:22:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1950;2023-04-04 09:22:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1949;2023-04-04 09:22:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1946;2023-04-04 09:22:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1948;2023-04-04 09:23:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1951;2023-04-04 09:23:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1953;2023-04-04 09:24:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1954;2023-04-04 09:24:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1956;2023-04-04 09:24:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1952;2023-04-04 09:24:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1955;2023-04-04 09:24:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1957;2023-04-04 09:24:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1959;2023-04-04 09:25:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1960;2023-04-04 09:25:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1961;2023-04-04 09:25:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1962;2023-04-04 09:25:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1958;2023-04-04 09:25:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1964;2023-04-04 09:26:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1963;2023-04-04 09:26:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1965;2023-04-04 09:27:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1966;2023-04-04 09:27:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1968;2023-04-04 09:27:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1970;2023-04-04 09:27:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1969;2023-04-04 09:27:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1967;2023-04-04 09:28:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1974;2023-04-04 09:28:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1972;2023-04-04 09:28:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1971;2023-04-04 09:28:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1973;2023-04-04 09:28:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1975;2023-04-04 09:28:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1976;2023-04-04 09:29:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1977;2023-04-04 09:29:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1978;2023-04-04 09:29:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1979;2023-04-04 09:30:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1982;2023-04-04 09:30:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1981;2023-04-04 09:30:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1980;2023-04-04 09:30:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1985;2023-04-04 09:31:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1983;2023-04-04 09:31:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1987;2023-04-04 09:31:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1984;2023-04-04 09:31:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1986;2023-04-04 09:32:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1989;2023-04-04 09:32:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1988;2023-04-04 09:32:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1991;2023-04-04 09:32:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1993;2023-04-04 09:32:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1992;2023-04-04 09:32:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1990;2023-04-04 09:33:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1994;2023-04-04 09:33:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1995;2023-04-04 09:33:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_1996;2023-04-04 09:34:08;300.0;0.1751156951;0.25;0.0004;0.0001
