ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkMale_3774>true;2023-04-05 14:32:21;?;0.0009747;0.015
e_checkMale_4046>true;2023-04-05 14:32:32;?;0.00175446;0.027
e_checkMale_3372>true;2023-04-05 14:33:03;?;0.00123462;0.019
e_checkMale_4194>true;2023-04-05 14:33:14;?;0.00012996;0.002
e_checkMale_4291>true;2023-04-05 14:33:24;?;0.0003249;0.005
e_checkMale_4093>true;2023-04-05 14:33:35;?;0.00207936;0.032
e_checkMale_3697>true;2023-04-05 14:34:06;?;0.00084474;0.013
e_checkMale_3299>true;2023-04-05 14:34:27;?;0.00019494;0.003
e_checkMale_3508>true;2023-04-05 14:34:38;?;0.00116964;0.018
e_checkMale_4096>true;2023-04-05 14:34:48;?;0.00207936;0.032
e_checkMale_4131>true;2023-04-05 14:34:58;?;0.00071478;0.011
e_checkMale_4049>true;2023-04-05 14:35:09;?;0.0009747;0.015
e_checkMale_4175>true;2023-04-05 14:35:19;?;0.00071478;0.011
e_checkMale_4168>true;2023-04-05 14:35:41;?;0.00142956;0.022
e_checkMale_4249>true;2023-04-05 14:35:52;?;0.00110466;0.017
e_checkMale_4116>true;2023-04-05 14:36:24;?;0.0009747;0.015
e_checkMale_3896>true;2023-04-05 14:36:35;?;0.0016245;0.025
e_checkMale_4305>true;2023-04-05 14:36:55;?;0.00136458;0.021
e_checkMale_3644>true;2023-04-05 14:37:06;?;0.00181944;0.028
e_checkMale_3179>true;2023-04-05 14:37:16;?;0.00181944;0.028
e_checkMale_4074>true;2023-04-05 14:38:08;?;0.00149454;0.023
e_checkMale_3820>true;2023-04-05 14:38:19;?;0.00175446;0.027
e_checkMale_4383>true;2023-04-05 14:38:40;?;0.00168948;0.026
e_checkMale_3933>true;2023-04-05 14:39:33;?;0.00279414;0.043
e_checkMale_4277>true;2023-04-05 14:39:54;?;0.00181944;0.028
e_checkMale_3486>true;2023-04-05 14:40:15;?;0.00168948;0.026
e_checkMale_4219>true;2023-04-05 14:40:25;?;0.00149454;0.023
e_checkMale_4173>true;2023-04-05 14:40:56;?;0.0012996;0.02
e_checkMale_3826>true;2023-04-05 14:41:07;?;0.00077976;0.012
e_checkMale_3539>true;2023-04-05 14:41:17;?;0.00207936;0.032
e_checkMale_4069>true;2023-04-05 14:41:28;?;0.00012996;0.002
e_checkMale_2899>true;2023-04-05 14:41:38;?;0.00214434;0.033
e_checkMale_3998>true;2023-04-05 14:41:49;?;0.0016245;0.025
e_checkMale_3498>true;2023-04-05 14:43:55;?;0.00168948;0.026
e_checkMale_4023>true;2023-04-05 14:44:26;?;0.0012996;0.02
e_checkMale_4420>true;2023-04-05 14:44:36;?;0.00123462;0.019
e_checkMale_4301>true;2023-04-05 14:45:08;?;0.00051984;0.008
e_checkMale_4158>true;2023-04-05 14:46:00;?;0.0012996;0.02
e_checkMale_4231>true;2023-04-05 14:46:10;?;0.00168948;0.026
e_checkMale_3626>true;2023-04-05 14:46:20;?;0.00045486;0.007
e_checkMale_4343>true;2023-04-05 14:46:31;?;0.00090972;0.014
e_checkMale_3904>true;2023-04-05 14:46:51;?;0.00116964;0.018
e_checkMale_4130>true;2023-04-05 14:47:02;?;6.498E~05;0.001
e_checkMale_4237>true;2023-04-05 14:47:12;?;0.00058482;0.009
e_checkMale_4224>true;2023-04-05 14:47:33;?;0.00149454;0.023
e_checkMale_3739>true;2023-04-05 14:48:05;?;0.0016245;0.025
e_checkMale_4326>true;2023-04-05 14:49:19;?;0.00188442;0.029
e_checkMale_3965>true;2023-04-05 14:49:29;?;0.00090972;0.014
e_checkMale_3926>true;2023-04-05 14:49:50;?;0.00181944;0.028
e_checkMale_4055>true;2023-04-05 14:50:01;?;0.00175446;0.027
e_checkMale_4017>true;2023-04-05 14:50:21;?;0.00136458;0.021
e_checkMale_4053>true;2023-04-05 14:50:31;?;0.0009747;0.015
e_checkMale_4204>true;2023-04-05 14:50:42;?;0.0016245;0.025
e_checkMale_4010>true;2023-04-05 14:51:13;?;0.0006498;0.01
e_checkMale_3825>true;2023-04-05 14:51:23;?;0.00246924;0.038
e_checkMale_4252>true;2023-04-05 14:52:06;?;0.00136458;0.021
e_checkMale_4304>true;2023-04-05 14:52:16;?;0.0006498;0.01
e_checkMale_3887>true;2023-04-05 14:52:26;?;0.00116964;0.018
e_checkMale_4092>true;2023-04-05 14:52:37;?;0.00012996;0.002
e_checkMale_4176>true;2023-04-05 14:52:58;?;0.0016245;0.025
e_checkMale_3769>true;2023-04-05 14:53:40;?;0.00123462;0.019
e_checkMale_3544>true;2023-04-05 14:53:51;?;0.0009747;0.015
e_checkMale_4338>true;2023-04-05 14:54:01;?;0.0006498;0.01
e_checkMale_3670>true;2023-04-05 14:54:32;?;6.498E~05;0.001
e_checkMale_3720>true;2023-04-05 14:54:43;?;0.00155952;0.024
e_checkMale_3312>true;2023-04-05 14:54:53;?;0.0006498;0.01
e_checkMale_4371>true;2023-04-05 14:55:03;?;0.00168948;0.026
e_checkMale_3915>true;2023-04-05 14:55:24;?;0.00188442;0.029
e_checkMale_3226>true;2023-04-05 14:55:35;?;0.00084474;0.013
e_checkMale_3866>true;2023-04-05 14:55:45;?;0.0019494;0.03
e_checkMale_3428>true;2023-04-05 14:55:56;?;0.00084474;0.013
e_checkMale_4374>true;2023-04-05 14:56:06;?;0.00071478;0.011
e_checkMale_3446>true;2023-04-05 14:56:27;?;0.0016245;0.025
e_checkMale_3760>true;2023-04-05 14:56:37;?;0.00045486;0.007
e_checkMale_4346>true;2023-04-05 14:56:48;?;0.00136458;0.021
e_checkMale_3858>true;2023-04-05 14:56:58;?;0.0009747;0.015
e_checkMale_3803>true;2023-04-05 14:57:50;?;0.00181944;0.028
e_checkMale_4078>true;2023-04-05 14:58:00;?;0.00058482;0.009
e_checkMale_3580>true;2023-04-05 14:58:32;?;0.0016245;0.025
e_checkMale_4003>true;2023-04-05 14:58:43;?;0.00058482;0.009
e_checkMale_4054>true;2023-04-05 14:59:03;?;0.00123462;0.019
e_checkMale_3610>true;2023-04-05 14:59:13;?;0.0019494;0.03
e_checkMale_3852>true;2023-04-05 14:59:45;?;0.00142956;0.022
e_checkMale_4379>true;2023-04-05 15:00:06;?;0.00246924;0.038
e_checkMale_4114>true;2023-04-05 15:00:26;?;0.0022743;0.035
e_checkMale_3768>true;2023-04-05 15:00:58;?;0.00168948;0.026
e_checkMale_4104>true;2023-04-05 15:01:09;?;0.00149454;0.023
e_checkMale_4211>true;2023-04-05 15:01:29;?;0.0012996;0.02
e_checkMale_4195>true;2023-04-05 15:01:40;?;0.0009747;0.015
e_checkMale_4312>true;2023-04-05 15:01:50;?;0.00175446;0.027
e_checkMale_4283>true;2023-04-05 15:02:11;?;0.00110466;0.017
e_checkMale_4333>true;2023-04-05 15:02:32;?;0.00168948;0.026
e_checkMale_3731>true;2023-04-05 15:02:53;?;0.0012996;0.02
e_checkMale_3955>true;2023-04-05 15:03:03;?;0.00201438;0.031
e_checkMale_3598>true;2023-04-05 15:03:55;?;0.0016245;0.025
e_checkMale_4181>true;2023-04-05 15:04:06;?;0.00058482;0.009
e_checkMale_4325>true;2023-04-05 15:04:16;?;0.00019494;0.003
e_checkMale_4375>true;2023-04-05 15:04:37;?;0.0016245;0.025
e_checkMale_4043>true;2023-04-05 15:05:08;?;0.00142956;0.022
e_checkMale_4388>true;2023-04-05 15:05:18;?;0.00207936;0.032
e_checkMale_3952>true;2023-04-05 15:05:39;?;0.00058482;0.009
e_checkMale_4281>true;2023-04-05 15:05:50;?;0.00266418;0.041
e_checkMale_3982>true;2023-04-05 15:06:00;?;0.00012996;0.002
e_checkMale_3461>true;2023-04-05 15:06:10;?;0.00071478;0.011
e_checkMale_4098>true;2023-04-05 15:06:53;?;0.00058482;0.009
e_checkMale_4353>true;2023-04-05 15:07:03;?;0.00155952;0.024
e_checkMale_4089>true;2023-04-05 15:07:34;?;0.0019494;0.03
e_checkMale_4016>true;2023-04-05 15:07:45;?;0.0016245;0.025
e_checkMale_4178>true;2023-04-05 15:07:55;?;0.00077976;0.012
e_checkMale_3435>true;2023-04-05 15:08:16;?;0.00240426;0.037
e_checkMale_3853>true;2023-04-05 15:08:26;?;0.00103968;0.016
e_checkMale_4394>true;2023-04-05 15:08:47;?;0.00110466;0.017
e_checkMale_4088>true;2023-04-05 15:08:57;?;0.00038988;0.006
e_checkMale_3816>true;2023-04-05 15:09:28;?;0.00214434;0.033
e_checkMale_3916>true;2023-04-05 15:09:39;?;0.0016245;0.025
e_checkMale_3870>true;2023-04-05 15:09:49;?;0.00084474;0.013
e_checkMale_4377>true;2023-04-05 15:10:10;?;0.00175446;0.027
e_checkMale_3821>true;2023-04-05 15:10:31;?;0.0019494;0.03
e_checkMale_4347>true;2023-04-05 15:11:02;?;0.00084474;0.013
e_checkMale_3805>true;2023-04-05 15:11:12;?;0.00090972;0.014
e_checkMale_3985>true;2023-04-05 15:11:22;?;0.00116964;0.018
e_checkMale_3723>true;2023-04-05 15:11:44;?;0.00071478;0.011
e_checkMale_3972>true;2023-04-05 15:11:54;?;0.0016245;0.025
e_checkMale_3529>true;2023-04-05 15:12:04;?;0.00188442;0.029
e_checkMale_4102>true;2023-04-05 15:12:26;?;0.00123462;0.019
e_checkMale_4051>true;2023-04-05 15:12:36;?;0.00084474;0.013
e_checkMale_4091>true;2023-04-05 15:12:57;?;0.00175446;0.027
e_checkMale_4299>true;2023-04-05 15:13:08;?;0.00136458;0.021
e_checkMale_4223>true;2023-04-05 15:14:11;?;0.00110466;0.017
e_checkMale_4208>true;2023-04-05 15:14:21;?;0.00175446;0.027
e_checkMale_3749>true;2023-04-05 15:14:32;?;0.00240426;0.037
e_checkMale_4134>true;2023-04-05 15:14:53;?;0.00181944;0.028
e_checkMale_3961>true;2023-04-05 15:15:56;?;0.0003249;0.005
e_checkMale_4047>true;2023-04-05 15:16:38;?;0.00168948;0.026
e_checkMale_4300>true;2023-04-05 15:16:59;?;0.00123462;0.019
e_checkMale_3719>true;2023-04-05 15:17:31;?;0.00233928;0.036
e_checkMale_3905>true;2023-04-05 15:17:52;?;0.0025992;0.04
e_checkMale_4366>true;2023-04-05 15:18:34;?;0.00045486;0.007
e_checkMale_4265>true;2023-04-05 15:18:55;?;0.00077976;0.012
e_checkMale_4263>true;2023-04-05 15:19:05;?;0.00168948;0.026
e_checkMale_3997>true;2023-04-05 15:19:26;?;0.00181944;0.028
e_checkMale_3676>true;2023-04-05 15:19:36;?;0.0016245;0.025
e_checkMale_3649>true;2023-04-05 15:20:08;?;0.00103968;0.016
e_checkMale_4145>true;2023-04-05 15:20:30;?;0.0009747;0.015
e_checkMale_4397>true;2023-04-05 15:21:01;?;0.00136458;0.021
e_checkMale_3641>true;2023-04-05 15:21:43;?;0.00155952;0.024
e_checkMale_4228>true;2023-04-05 15:22:03;?;0.0025992;0.04
e_checkMale_3646>true;2023-04-05 15:22:14;?;0.00110466;0.017
e_checkMale_4210>true;2023-04-05 15:22:45;?;0.00084474;0.013
e_checkMale_4349>true;2023-04-05 15:23:17;?;0.00045486;0.007
e_checkMale_3990>true;2023-04-05 15:24:30;?;0.0;0.0
e_checkMale_3762>true;2023-04-05 15:24:40;?;0.00019494;0.003
e_checkMale_3943>true;2023-04-05 15:24:51;?;0.00240426;0.037
e_checkMale_4071>true;2023-04-05 15:25:01;?;0.00077976;0.012
e_checkMale_4324>true;2023-04-05 15:25:11;?;0.00012996;0.002
e_checkMale_4400>true;2023-04-05 15:25:22;?;0.0016245;0.025
e_checkMale_3331>true;2023-04-05 15:25:53;?;0.0012996;0.02
e_checkMale_3890>true;2023-04-05 15:26:04;?;0.00168948;0.026
e_checkMale_4408>true;2023-04-05 15:26:36;?;0.00233928;0.036
e_checkMale_4245>true;2023-04-05 15:26:46;?;0.00181944;0.028
e_checkMale_3502>true;2023-04-05 15:27:18;?;0.0006498;0.01
e_checkMale_4398>true;2023-04-05 15:27:49;?;0.0016245;0.025
e_checkMale_3484>true;2023-04-05 15:27:59;?;0.00038988;0.006
e_checkMale_4331>true;2023-04-05 15:28:30;?;0.0009747;0.015
e_checkMale_4073>true;2023-04-05 15:28:41;?;0.00253422;0.039
e_checkMale_4177>true;2023-04-05 15:28:52;?;0.00214434;0.033
e_checkMale_4268>true;2023-04-05 15:29:12;?;0.00168948;0.026
e_checkMale_4270>true;2023-04-05 15:29:23;?;0.00155952;0.024
e_checkMale_3857>true;2023-04-05 15:29:43;?;0.0012996;0.02
e_checkMale_3348>true;2023-04-05 15:29:54;?;0.00077976;0.012
e_checkMale_4005>true;2023-04-05 15:30:05;?;0.0012996;0.02
e_checkMale_4418>true;2023-04-05 15:30:26;?;0.00142956;0.022
e_checkMale_4378>true;2023-04-05 15:30:57;?;0.00136458;0.021
e_checkMale_3770>true;2023-04-05 15:31:39;?;0.00051984;0.008
e_checkMale_4273>true;2023-04-05 15:31:50;?;0.0006498;0.01
e_checkMale_3640>true;2023-04-05 15:32:21;?;0.00123462;0.019
e_checkMale_3685>true;2023-04-05 15:32:31;?;0.0003249;0.005
e_checkMale_3900>true;2023-04-05 15:32:41;?;0.00123462;0.019
e_checkMale_4387>true;2023-04-05 15:33:24;?;0.00155952;0.024
e_checkMale_4207>true;2023-04-05 15:33:55;?;0.00045486;0.007
e_checkMale_3729>true;2023-04-05 15:34:37;?;0.00123462;0.019
e_checkMale_4066>true;2023-04-05 15:34:47;?;0.00012996;0.002
e_checkMale_3291>true;2023-04-05 15:35:19;?;0.00123462;0.019
e_checkMale_3925>true;2023-04-05 15:35:50;?;0.00201438;0.031
e_checkMale_4233>true;2023-04-05 15:36:00;?;0.00155952;0.024
e_checkMale_3991>true;2023-04-05 15:36:21;?;0.00090972;0.014
e_checkMale_3380>true;2023-04-05 15:36:42;?;0.0;0.0
e_checkMale_3833>true;2023-04-05 15:37:03;?;0.00168948;0.026
e_checkMale_4235>true;2023-04-05 15:37:13;?;0.00181944;0.028
e_checkMale_3765>true;2023-04-05 15:37:23;?;0.0012996;0.02
e_checkMale_3863>true;2023-04-05 15:37:44;?;0.0019494;0.03
e_checkMale_4380>true;2023-04-05 15:37:54;?;0.00071478;0.011
e_checkMale_4407>true;2023-04-05 15:38:15;?;0.00077976;0.012
e_checkMale_4188>true;2023-04-05 15:38:26;?;0.0016245;0.025
e_checkMale_4361>true;2023-04-05 15:39:18;?;0.0006498;0.01
e_checkMale_3942>true;2023-04-05 15:39:28;?;0.0;0.0
e_checkMale_3781>true;2023-04-05 15:40:00;?;0.0003249;0.005
e_checkMale_4057>true;2023-04-05 15:40:11;?;0.00168948;0.026
e_checkMale_4412>true;2023-04-05 15:41:43;?;0.0;0.0
e_checkMale_4214>true;2023-04-05 15:42:04;?;0.00181944;0.028
e_checkMale_4220>true;2023-04-05 15:42:14;?;0.00090972;0.014
e_checkMale_3188>true;2023-04-05 15:42:24;?;0.00110466;0.017
e_checkMale_3223>true;2023-04-05 15:42:45;?;0.0009747;0.015
e_checkMale_4357>true;2023-04-05 15:43:37;?;0.00038988;0.006
e_checkMale_2971>true;2023-04-05 15:43:47;?;0.00051984;0.008
e_checkMale_4020>true;2023-04-05 15:44:08;?;0.0019494;0.03
e_checkMale_4112>true;2023-04-05 15:44:39;?;0.00110466;0.017
e_checkMale_4179>true;2023-04-05 15:44:50;?;0.0016245;0.025
e_checkMale_4174>true;2023-04-05 15:45:01;?;0.00149454;0.023
e_checkMale_4274>true;2023-04-05 15:45:11;?;0.00201438;0.031
e_checkMale_4226>true;2023-04-05 15:45:21;?;0.0003249;0.005
e_checkMale_3575>true;2023-04-05 15:45:32;?;0.0009747;0.015
e_checkMale_3977>true;2023-04-05 15:45:42;?;0.00181944;0.028
e_checkMale_3908>true;2023-04-05 15:45:52;?;0.00058482;0.009
e_checkMale_4039>true;2023-04-05 15:46:44;?;0.0019494;0.03
e_checkMale_4076>true;2023-04-05 15:47:05;?;0.0003249;0.005
e_checkMale_3562>true;2023-04-05 15:47:16;?;0.00058482;0.009
e_checkMale_4246>true;2023-04-05 15:47:27;?;0.0;0.0
e_checkMale_3706>true;2023-04-05 15:47:37;?;0.0019494;0.03
e_checkMale_3780>true;2023-04-05 15:47:47;?;0.00051984;0.008
e_checkMale_4037>true;2023-04-05 15:48:08;?;0.00201438;0.031
e_checkMale_4256>true;2023-04-05 15:48:28;?;0.0019494;0.03
e_checkMale_4040>true;2023-04-05 15:48:39;?;0.0016245;0.025
e_checkMale_4070>true;2023-04-05 15:48:49;?;0.00077976;0.012
e_checkMale_4147>true;2023-04-05 15:48:59;?;0.00110466;0.017
e_checkMale_3860>true;2023-04-05 15:49:41;?;0.0009747;0.015
e_checkMale_4354>true;2023-04-05 15:50:12;?;0.00142956;0.022
e_checkMale_4187>true;2023-04-05 15:50:34;?;0.0016245;0.025
e_checkMale_3459>true;2023-04-05 15:50:44;?;0.00025992;0.004
e_checkMale_4368>true;2023-04-05 15:51:16;?;0.0006498;0.01
e_checkMale_3686>true;2023-04-05 15:51:47;?;0.00175446;0.027
e_checkMale_4264>true;2023-04-05 15:51:57;?;0.00123462;0.019
e_checkMale_3587>true;2023-04-05 15:52:18;?;0.0012996;0.02
e_checkMale_4002>true;2023-04-05 15:52:39;?;0.00155952;0.024
e_checkMale_3586>true;2023-04-05 15:52:49;?;0.0006498;0.01
e_checkMale_2643>true;2023-04-05 15:53:00;?;0.0019494;0.03
e_checkMale_4240>true;2023-04-05 15:53:21;?;0.00136458;0.021
e_checkMale_3589>true;2023-04-05 15:53:42;?;0.0;0.0
e_checkMale_3851>true;2023-04-05 15:53:52;?;0.0012996;0.02
e_checkMale_3334>true;2023-04-05 15:54:13;?;0.00110466;0.017
e_checkMale_4125>true;2023-04-05 15:54:24;?;0.00181944;0.028
e_checkMale_3699>true;2023-04-05 15:54:55;?;0.00149454;0.023
e_checkMale_4184>true;2023-04-05 15:55:06;?;0.00116964;0.018
e_checkMale_3136>true;2023-04-05 15:55:16;?;0.00142956;0.022
e_checkMale_3664>true;2023-04-05 15:55:27;?;0.0016245;0.025
e_checkMale_3409>true;2023-04-05 15:55:47;?;0.00071478;0.011
e_checkMale_4034>true;2023-04-05 15:55:58;?;0.00123462;0.019
e_checkMale_4090>true;2023-04-05 15:56:09;?;0.00123462;0.019
e_checkMale_3669>true;2023-04-05 15:56:19;?;0.00116964;0.018
e_checkMale_4311>true;2023-04-05 15:56:29;?;0.00051984;0.008
e_checkMale_3672>true;2023-04-05 15:56:39;?;0.00253422;0.039
e_checkMale_3814>true;2023-04-05 15:56:50;?;0.00123462;0.019
e_checkMale_4140>true;2023-04-05 15:57:01;?;0.00025992;0.004
e_checkMale_4337>true;2023-04-05 15:57:12;?;0.00214434;0.033
e_checkMale_4182>true;2023-04-05 15:57:22;?;0.0003249;0.005
e_checkMale_4297>true;2023-04-05 15:57:32;?;0.00246924;0.038
e_checkMale_4077>true;2023-04-05 15:57:53;?;0.00123462;0.019
e_checkMale_3844>true;2023-04-05 15:58:14;?;0.00214434;0.033
e_checkMale_3639>true;2023-04-05 15:58:24;?;0.00136458;0.021
e_checkMale_3227>true;2023-04-05 15:58:35;?;0.00168948;0.026
e_checkMale_4170>true;2023-04-05 15:58:46;?;0.0009747;0.015
e_checkMale_3839>true;2023-04-05 15:59:27;?;0.00201438;0.031
e_checkMale_3986>true;2023-04-05 15:59:37;?;0.00201438;0.031
e_checkMale_3811>true;2023-04-05 15:59:59;?;0.00123462;0.019
e_checkMale_3976>true;2023-04-05 16:00:09;?;0.00175446;0.027
e_checkMale_3684>true;2023-04-05 16:00:19;?;0.00168948;0.026
e_checkMale_4192>true;2023-04-05 16:00:41;?;0.0025992;0.04
e_checkMale_3789>true;2023-04-05 16:00:52;?;0.00051984;0.008
e_checkMale_3766>true;2023-04-05 16:01:02;?;0.00175446;0.027
e_checkMale_3666>true;2023-04-05 16:01:34;?;0.0012996;0.02
e_checkMale_4370>true;2023-04-05 16:01:44;?;0.00201438;0.031
e_checkMale_4103>true;2023-04-05 16:02:16;?;0.00103968;0.016
e_checkMale_3894>true;2023-04-05 16:02:26;?;0.00084474;0.013
e_checkMale_3884>true;2023-04-05 16:03:08;?;0.00071478;0.011
e_checkMale_4367>true;2023-04-05 16:03:19;?;0.00116964;0.018
e_checkMale_4280>true;2023-04-05 16:03:50;?;0.00168948;0.026
e_checkMale_4013>true;2023-04-05 16:04:01;?;0.00188442;0.029
e_checkMale_3874>true;2023-04-05 16:04:12;?;0.00220932;0.034
e_checkMale_3753>true;2023-04-05 16:04:33;?;0.00103968;0.016
e_checkMale_4149>true;2023-04-05 16:05:04;?;0.00110466;0.017
e_checkMale_4404>true;2023-04-05 16:05:25;?;0.00149454;0.023
e_checkMale_4395>true;2023-04-05 16:05:56;?;0.00188442;0.029
e_checkMale_4303>true;2023-04-05 16:06:06;?;0.00188442;0.029
e_checkMale_3930>true;2023-04-05 16:06:16;?;0.0009747;0.015
e_checkMale_3103>true;2023-04-05 16:06:27;?;0.00136458;0.021
e_checkMale_4323>true;2023-04-05 16:06:58;?;0.00136458;0.021
e_checkMale_4067>true;2023-04-05 16:07:30;?;0.0006498;0.01
e_checkMale_4403>true;2023-04-05 16:07:51;?;0.00123462;0.019
e_checkMale_4144>true;2023-04-05 16:08:01;?;0.0019494;0.03
e_checkMale_3845>true;2023-04-05 16:08:22;?;0.0012996;0.02
e_checkMale_3730>true;2023-04-05 16:08:43;?;0.0006498;0.01
e_checkMale_4284>true;2023-04-05 16:09:35;?;0.00233928;0.036
e_checkMale_4401>true;2023-04-05 16:09:46;?;0.00090972;0.014
e_checkMale_3471>true;2023-04-05 16:09:56;?;0.00246924;0.038
e_checkMale_3186>true;2023-04-05 16:10:07;?;0.00214434;0.033
e_checkMale_3712>true;2023-04-05 16:10:18;?;0.00214434;0.033
e_checkMale_4362>true;2023-04-05 16:10:28;?;0.00103968;0.016
e_checkMale_4203>true;2023-04-05 16:10:59;?;0.00084474;0.013
e_checkMale_3812>true;2023-04-05 16:11:19;?;0.00136458;0.021
e_checkMale_4269>true;2023-04-05 16:11:30;?;0.00175446;0.027
e_checkMale_3992>true;2023-04-05 16:11:50;?;0.00266418;0.041
e_checkMale_4306>true;2023-04-05 16:12:01;?;0.00246924;0.038
e_checkMale_3974>true;2023-04-05 16:12:53;?;0.00136458;0.021
e_checkMale_3605>true;2023-04-05 16:13:14;?;0.00142956;0.022
e_checkMale_3881>true;2023-04-05 16:13:24;?;0.00136458;0.021
e_checkMale_4271>true;2023-04-05 16:13:35;?;0.00110466;0.017
e_checkMale_3631>true;2023-04-05 16:13:45;?;0.00123462;0.019
e_checkMale_3979>true;2023-04-05 16:13:56;?;0.00168948;0.026
e_checkMale_3835>true;2023-04-05 16:14:06;?;0.00038988;0.006
e_checkMale_4222>true;2023-04-05 16:14:27;?;0.00149454;0.023
e_checkMale_4352>true;2023-04-05 16:14:48;?;0.00207936;0.032
e_checkMale_4405>true;2023-04-05 16:15:30;?;6.498E~05;0.001
e_checkMale_4334>true;2023-04-05 16:16:11;?;0.00123462;0.019
e_checkMale_3708>true;2023-04-05 16:16:21;?;0.00253422;0.039
e_checkMale_4209>true;2023-04-05 16:16:32;?;0.00090972;0.014
e_checkMale_4565>true;2023-04-06 08:54:06;?;0.00110466;0.017
e_checkMale_4519>true;2023-04-06 08:54:29;?;0.00123462;0.019
e_checkMale_4601>true;2023-04-06 08:54:51;?;0.00077976;0.012
e_checkMale_4621>true;2023-04-06 08:55:14;?;0.00071478;0.011
e_checkMale_4443>true;2023-04-06 08:55:37;?;0.00142956;0.022
e_checkMale_4526>true;2023-04-06 08:55:58;?;0.00142956;0.022
e_checkMale_4613>true;2023-04-06 08:56:22;?;0.00110466;0.017
e_checkMale_4524>true;2023-04-06 08:56:44;?;0.0;0.0
e_checkMale_4603>true;2023-04-06 08:57:07;?;0.00220932;0.034
e_checkMale_4472>true;2023-04-06 08:57:30;?;0.00084474;0.013
e_checkMale_4508>true;2023-04-06 08:57:52;?;0.00123462;0.019
e_checkMale_4445>true;2023-04-06 08:58:14;?;0.00045486;0.007
e_checkMale_4518>true;2023-04-06 08:58:37;?;0.00214434;0.033
e_checkMale_4520>true;2023-04-06 08:58:59;?;0.00136458;0.021
e_checkMale_4477>true;2023-04-06 08:59:23;?;0.00149454;0.023
e_checkMale_4528>true;2023-04-06 08:59:45;?;0.0;0.0
e_checkMale_4451>true;2023-04-06 09:00:06;?;0.00103968;0.016
e_checkMale_4507>true;2023-04-06 09:00:30;?;0.00188442;0.029
e_checkMale_4566>true;2023-04-06 09:00:53;?;0.00207936;0.032
e_checkMale_4599>true;2023-04-06 09:01:15;?;0.00084474;0.013
e_checkMale_4555>true;2023-04-06 09:01:37;?;0.0016245;0.025
e_checkMale_4543>true;2023-04-06 09:01:59;?;0.00123462;0.019
e_checkMale_4475>true;2023-04-06 09:02:22;?;0.0006498;0.01
e_checkMale_4461>true;2023-04-06 09:02:44;?;0.00220932;0.034
e_checkMale_4530>true;2023-04-06 09:03:07;?;0.00175446;0.027
e_checkMale_4557>true;2023-04-06 09:03:29;?;0.00168948;0.026
e_checkMale_4469>true;2023-04-06 09:03:54;?;0.00149454;0.023
e_checkMale_4622>true;2023-04-06 09:04:15;?;0.0009747;0.015
e_checkMale_4465>true;2023-04-06 09:04:36;?;0.00142956;0.022
e_checkMale_4590>true;2023-04-06 09:05:00;?;0.00103968;0.016
e_checkMale_4457>true;2023-04-06 09:05:21;?;0.00201438;0.031
e_checkMale_4424>true;2023-04-06 09:05:43;?;0.00110466;0.017
e_checkMale_4456>true;2023-04-06 09:06:07;?;0.00084474;0.013
e_checkMale_4452>true;2023-04-06 09:06:29;?;0.00019494;0.003
e_checkMale_4576>true;2023-04-06 09:06:51;?;0.0009747;0.015
e_checkMale_4536>true;2023-04-06 09:07:15;?;0.00285912;0.044
e_checkMale_4437>true;2023-04-06 09:07:36;?;0.00123462;0.019
e_checkMale_4449>true;2023-04-06 09:07:59;?;0.00220932;0.034
e_checkMale_4580>true;2023-04-06 09:08:22;?;0.00038988;0.006
e_checkMale_4552>true;2023-04-06 09:08:43;?;0.0012996;0.02
e_checkMale_4527>true;2023-04-06 09:09:05;?;0.00012996;0.002
e_checkMale_4595>true;2023-04-06 09:09:29;?;0.00123462;0.019
e_checkMale_4453>true;2023-04-06 09:09:51;?;0.00136458;0.021
e_checkMale_4597>true;2023-04-06 09:10:13;?;0.00116964;0.018
e_checkMale_4483>true;2023-04-06 09:10:37;?;0.00246924;0.038
e_checkMale_4534>true;2023-04-06 09:10:58;?;0.0006498;0.01
e_checkMale_4446>true;2023-04-06 09:11:21;?;0.00220932;0.034
e_checkMale_4502>true;2023-04-06 09:11:45;?;0.0019494;0.03
e_checkMale_4478>true;2023-04-06 09:12:06;?;0.00149454;0.023
e_checkMale_4459>true;2023-04-06 09:12:28;?;0.00142956;0.022
e_checkMale_4559>true;2023-04-06 09:12:51;?;0.00201438;0.031
e_checkMale_4591>true;2023-04-06 09:13:13;?;0.0022743;0.035
e_checkMale_4609>true;2023-04-06 09:13:37;?;0.00149454;0.023
e_checkMale_4466>true;2023-04-06 09:13:59;?;0.00038988;0.006
e_checkMale_4569>true;2023-04-06 09:14:21;?;0.00201438;0.031
e_checkMale_4458>true;2023-04-06 09:14:43;?;0.00136458;0.021
e_checkMale_4533>true;2023-04-06 09:15:07;?;0.00058482;0.009
e_checkMale_4548>true;2023-04-06 09:15:30;?;0.00168948;0.026
e_checkMale_4432>true;2023-04-06 09:15:51;?;0.00103968;0.016
e_checkMale_4588>true;2023-04-06 09:16:15;?;0.0012996;0.02
e_checkMale_4567>true;2023-04-06 09:16:36;?;0.00149454;0.023
e_checkMale_4427>true;2023-04-06 09:16:59;?;0.00207936;0.032
