ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];i_material-steel-pin[kg];s_co2e[kg]
o_steelpin_2592;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2593;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2594;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2595;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2596;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2597;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2598;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2599;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2600;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2601;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2602;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2603;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2604;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2605;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2606;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2607;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2608;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2609;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2610;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2611;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2612;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2613;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2614;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2615;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2616;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2617;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2618;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2619;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2620;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2621;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2622;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2623;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2624;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2625;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2626;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2627;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2628;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2629;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2630;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2631;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2632;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2633;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2634;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2635;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2636;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2637;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2638;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2639;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2640;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2641;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2642;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2643;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2644;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2645;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2646;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2647;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2648;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2649;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2650;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2651;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2652;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2653;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2654;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2655;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2656;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2657;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2658;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2659;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2660;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2661;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2662;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2663;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2664;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2665;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2666;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2667;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2668;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2669;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2670;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2671;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2672;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2673;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2674;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2675;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2676;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2677;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2678;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2679;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2680;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2681;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2682;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2683;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2684;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2685;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2686;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2687;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2688;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2689;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2690;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2691;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2692;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2693;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2694;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2695;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2696;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2697;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2698;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2699;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2700;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2701;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2702;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2703;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2704;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2705;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2706;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2707;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2708;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2709;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2710;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2711;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2712;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2713;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2714;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2715;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2716;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2717;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2718;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2719;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2720;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2721;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2722;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2723;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2724;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2725;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2726;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2727;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2728;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2729;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2730;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2731;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2732;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2733;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2734;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2735;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2736;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2737;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2738;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2739;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2740;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2741;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2742;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2743;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2744;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2745;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2746;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2747;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2748;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2749;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2750;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2751;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2752;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2753;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2754;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2755;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2756;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2757;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2758;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2759;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2760;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2761;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2762;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2763;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2764;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2765;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2766;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2767;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2768;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2769;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2770;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2771;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2772;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2773;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2774;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2775;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2776;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2777;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2778;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2779;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2780;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2781;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2782;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2783;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2784;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2785;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2786;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2787;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2788;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2789;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2790;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2791;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2792;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2793;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2794;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2795;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2796;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2797;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2798;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2799;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2800;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2801;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2802;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2803;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2804;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2805;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2806;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2807;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2808;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2809;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2810;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2811;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2812;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2813;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2814;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2815;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2816;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2817;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2818;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2819;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2820;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2821;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2822;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2823;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2824;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2825;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2826;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2827;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2828;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2829;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2830;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2831;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2832;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2833;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2834;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2835;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2836;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2837;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2838;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2839;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2840;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2841;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2842;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2843;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2844;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2845;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2846;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2847;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2848;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2849;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2850;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2851;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2852;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2853;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2854;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2855;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2856;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2857;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2858;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2859;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2860;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2861;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2862;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2863;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2864;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2865;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2866;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2867;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2868;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2869;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2870;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2871;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2872;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2873;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2874;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2875;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2876;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2877;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2878;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2879;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2880;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2881;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2882;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2883;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2884;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2885;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2886;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2887;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2888;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2889;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2890;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2891;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2892;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2893;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2894;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2895;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2896;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2897;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2898;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2899;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2900;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2901;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2902;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2903;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2904;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2905;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2906;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2907;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2908;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2909;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2910;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2911;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2912;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2913;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2914;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2915;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2916;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2917;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2918;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2919;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2920;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2921;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2922;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2923;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2924;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2925;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2926;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2927;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2928;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2929;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2930;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
