ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkFemale_3503>true;2023-04-05 16:24:12;?;0.00090972;0.014
e_checkFemale_3721>true;2023-04-05 16:24:22;?;0.00077976;0.012
e_checkFemale_3754>true;2023-04-05 16:24:33;?;0.00207936;0.032
e_checkFemale_3773>true;2023-04-05 16:24:44;?;0.00214434;0.033
e_checkFemale_4014>true;2023-04-05 16:24:54;?;0.00168948;0.026
e_checkFemale_3779>true;2023-04-05 16:25:04;?;0.0009747;0.015
e_checkFemale_3629>true;2023-04-05 16:25:14;?;0.00149454;0.023
e_checkFemale_3677>true;2023-04-05 16:25:24;?;0.00201438;0.031
e_checkFemale_3899>true;2023-04-05 16:25:35;?;0.00012996;0.002
e_checkFemale_4336>true;2023-04-05 16:25:45;?;0.00071478;0.011
e_checkFemale_3828>true;2023-04-05 16:25:55;?;0.00123462;0.019
e_checkFemale_4227>true;2023-04-05 16:26:05;?;0.00025992;0.004
e_checkFemale_3966>true;2023-04-05 16:26:16;?;0.00175446;0.027
e_checkFemale_4164>true;2023-04-05 16:26:26;?;0.0012996;0.02
e_checkFemale_3603>true;2023-04-05 16:26:37;?;0.00090972;0.014
e_checkFemale_4126>true;2023-04-05 16:26:47;?;0.0009747;0.015
e_checkFemale_3795>true;2023-04-05 16:26:58;?;0.00175446;0.027
e_checkFemale_3924>true;2023-04-05 16:27:08;?;0.00077976;0.012
e_checkFemale_3647>true;2023-04-05 16:27:19;?;0.00201438;0.031
e_checkFemale_3847>true;2023-04-05 16:27:30;?;0.00168948;0.026
e_checkFemale_3971>true;2023-04-05 16:27:40;?;0.00201438;0.031
e_checkFemale_3084>true;2023-04-05 16:27:50;?;0.00077976;0.012
e_checkFemale_4027>true;2023-04-05 16:28:01;?;0.0016245;0.025
e_checkFemale_3983>true;2023-04-05 16:28:11;?;0.00051984;0.008
e_checkFemale_4623>true;2023-04-06 08:53:56;?;0.00025992;0.004
e_checkFemale_4587>true;2023-04-06 08:54:18;?;0.00071478;0.011
e_checkFemale_4482>true;2023-04-06 08:54:41;?;0.00123462;0.019
e_checkFemale_4537>true;2023-04-06 08:55:03;?;0.00123462;0.019
e_checkFemale_4625>true;2023-04-06 08:55:26;?;0.00220932;0.034
e_checkFemale_4540>true;2023-04-06 08:55:48;?;0.0003249;0.005
e_checkFemale_4425>true;2023-04-06 08:56:12;?;0.0009747;0.015
e_checkFemale_4538>true;2023-04-06 08:56:34;?;0.00071478;0.011
e_checkFemale_4516>true;2023-04-06 08:56:56;?;0.00149454;0.023
e_checkFemale_4585>true;2023-04-06 08:57:19;?;0.00051984;0.008
e_checkFemale_4571>true;2023-04-06 08:57:42;?;0.0009747;0.015
e_checkFemale_4560>true;2023-04-06 08:58:03;?;0.00142956;0.022
e_checkFemale_4447>true;2023-04-06 08:58:27;?;0.00246924;0.038
e_checkFemale_4450>true;2023-04-06 08:58:49;?;0.00155952;0.024
e_checkFemale_4503>true;2023-04-06 08:59:12;?;0.00168948;0.026
e_checkFemale_4578>true;2023-04-06 08:59:34;?;0.00136458;0.021
e_checkFemale_4556>true;2023-04-06 08:59:56;?;0.00168948;0.026
e_checkFemale_4541>true;2023-04-06 09:00:19;?;0.0009747;0.015
e_checkFemale_4525>true;2023-04-06 09:00:42;?;0.00116964;0.018
e_checkFemale_4577>true;2023-04-06 09:01:05;?;0.0012996;0.02
e_checkFemale_4468>true;2023-04-06 09:01:26;?;0.0019494;0.03
e_checkFemale_4547>true;2023-04-06 09:01:48;?;0.00038988;0.006
e_checkFemale_4558>true;2023-04-06 09:02:11;?;0.00103968;0.016
e_checkFemale_4549>true;2023-04-06 09:02:34;?;0.00155952;0.024
e_checkFemale_4467>true;2023-04-06 09:02:57;?;0.00084474;0.013
e_checkFemale_4442>true;2023-04-06 09:03:18;?;0.00136458;0.021
e_checkFemale_4435>true;2023-04-06 09:03:43;?;0.00220932;0.034
e_checkFemale_4586>true;2023-04-06 09:04:04;?;0.00116964;0.018
e_checkFemale_4455>true;2023-04-06 09:04:25;?;0.00077976;0.012
e_checkFemale_4583>true;2023-04-06 09:04:48;?;0.0009747;0.015
e_checkFemale_4616>true;2023-04-06 09:05:10;?;0.00136458;0.021
e_checkFemale_4602>true;2023-04-06 09:05:33;?;0.00155952;0.024
e_checkFemale_4473>true;2023-04-06 09:05:56;?;0.00175446;0.027
e_checkFemale_4488>true;2023-04-06 09:06:19;?;0.00071478;0.011
e_checkFemale_4617>true;2023-04-06 09:06:41;?;0.00123462;0.019
e_checkFemale_4608>true;2023-04-06 09:07:02;?;0.00110466;0.017
e_checkFemale_4426>true;2023-04-06 09:07:25;?;0.00155952;0.024
e_checkFemale_4494>true;2023-04-06 09:07:49;?;0.00155952;0.024
e_checkFemale_4486>true;2023-04-06 09:08:11;?;0.0012996;0.02
e_checkFemale_4523>true;2023-04-06 09:08:32;?;0.00084474;0.013
e_checkFemale_4510>true;2023-04-06 09:08:55;?;0.00207936;0.032
e_checkFemale_4454>true;2023-04-06 09:09:18;?;0.00188442;0.029
e_checkFemale_4505>true;2023-04-06 09:09:40;?;0.0012996;0.02
e_checkFemale_4570>true;2023-04-06 09:10:03;?;0.00142956;0.022
e_checkFemale_4436>true;2023-04-06 09:10:26;?;0.00136458;0.021
e_checkFemale_4550>true;2023-04-06 09:10:48;?;0.0;0.0
e_checkFemale_4532>true;2023-04-06 09:11:11;?;0.00077976;0.012
e_checkFemale_4579>true;2023-04-06 09:11:34;?;0.0003249;0.005
e_checkFemale_4561>true;2023-04-06 09:11:55;?;0.00103968;0.016
e_checkFemale_4430>true;2023-04-06 09:12:17;?;0.00240426;0.037
e_checkFemale_4501>true;2023-04-06 09:12:40;?;0.0025992;0.04
e_checkFemale_4490>true;2023-04-06 09:13:03;?;0.00123462;0.019
e_checkFemale_4529>true;2023-04-06 09:13:27;?;0.00181944;0.028
e_checkFemale_4496>true;2023-04-06 09:13:49;?;0.00149454;0.023
e_checkFemale_4619>true;2023-04-06 09:14:11;?;0.00220932;0.034
e_checkFemale_4480>true;2023-04-06 09:14:33;?;0.0006498;0.01
e_checkFemale_4434>true;2023-04-06 09:14:56;?;0.0012996;0.02
e_checkFemale_4573>true;2023-04-06 09:15:19;?;0.0012996;0.02
e_checkFemale_4464>true;2023-04-06 09:15:40;?;0.0022743;0.035
e_checkFemale_4572>true;2023-04-06 09:16:05;?;0.00214434;0.033
e_checkFemale_4606>true;2023-04-06 09:16:25;?;0.00136458;0.021
e_checkFemale_4484>true;2023-04-06 09:16:48;?;0.00149454;0.023
e_checkFemale_4463>true;2023-04-06 09:17:11;?;0.0003249;0.005
e_checkFemale_4440>true;2023-04-06 09:17:33;?;0.00116964;0.018
e_checkFemale_4512>true;2023-04-06 09:17:55;?;0.00090972;0.014
e_checkFemale_4471>true;2023-04-06 09:39:31;?;0.0;0.0
e_checkFemale_4515>true;2023-04-06 09:39:42;?;0.00077976;0.012
e_checkFemale_4614>true;2023-04-06 09:39:52;?;0.0012996;0.02
e_checkFemale_4551>true;2023-04-06 09:40:13;?;0.00077976;0.012
e_checkFemale_4581>true;2023-04-06 09:40:35;?;0.00201438;0.031
e_checkFemale_4611>true;2023-04-06 09:41:06;?;0.0;0.0
e_checkFemale_4487>true;2023-04-06 09:41:16;?;0.00123462;0.019
e_checkFemale_4594>true;2023-04-06 09:41:37;?;0.00116964;0.018
e_checkFemale_4652>true;2023-04-06 09:42:39;?;0.00181944;0.028
e_checkFemale_4429>true;2023-04-06 09:42:49;?;0.00175446;0.027
e_checkFemale_4612>true;2023-04-06 09:43:21;?;0.0006498;0.01
e_checkFemale_4542>true;2023-04-06 09:43:52;?;0.00103968;0.016
e_checkFemale_4732>true;2023-04-06 09:44:24;?;0.00103968;0.016
e_checkFemale_4448>true;2023-04-06 09:44:34;?;0.00142956;0.022
e_checkFemale_4504>true;2023-04-06 09:44:44;?;0.0003249;0.005
e_checkFemale_4582>true;2023-04-06 09:44:56;?;0.00123462;0.019
e_checkFemale_4745>true;2023-04-06 09:45:16;?;0.00116964;0.018
e_checkFemale_4738>true;2023-04-06 09:45:37;?;0.0012996;0.02
e_checkFemale_4470>true;2023-04-06 09:45:47;?;0.00084474;0.013
e_checkFemale_4495>true;2023-04-06 09:46:49;?;0.0006498;0.01
e_checkFemale_4553>true;2023-04-06 09:47:20;?;0.00071478;0.011
e_checkFemale_4815>true;2023-04-06 09:47:41;?;0.00090972;0.014
e_checkFemale_4784>true;2023-04-06 09:47:52;?;0.0019494;0.03
e_checkFemale_4752>true;2023-04-06 09:48:12;?;0.00188442;0.029
e_checkFemale_4592>true;2023-04-06 09:48:33;?;0.00110466;0.017
e_checkFemale_4431>true;2023-04-06 09:49:05;?;0.00110466;0.017
e_checkFemale_4677>true;2023-04-06 09:49:15;?;0.00019494;0.003
e_checkFemale_4757>true;2023-04-06 09:49:36;?;0.00136458;0.021
e_checkFemale_4760>true;2023-04-06 09:50:18;?;0.00084474;0.013
e_checkFemale_4535>true;2023-04-06 09:50:39;?;0.0009747;0.015
e_checkFemale_4564>true;2023-04-06 09:50:59;?;0.0006498;0.01
e_checkFemale_4562>true;2023-04-06 09:51:10;?;0.00103968;0.016
e_checkFemale_4782>true;2023-04-06 09:51:20;?;0.00201438;0.031
e_checkFemale_4816>true;2023-04-06 09:51:31;?;0.00214434;0.033
e_checkFemale_4521>true;2023-04-06 09:51:41;?;0.0012996;0.02
e_checkFemale_4758>true;2023-04-06 09:51:51;?;0.0006498;0.01
e_checkFemale_4554>true;2023-04-06 09:52:02;?;0.00071478;0.011
e_checkFemale_4799>true;2023-04-06 09:52:12;?;0.00025992;0.004
e_checkFemale_4509>true;2023-04-06 09:52:32;?;0.00136458;0.021
e_checkFemale_4640>true;2023-04-06 09:52:43;?;0.00272916;0.042
e_checkFemale_4607>true;2023-04-06 09:52:53;?;0.00058482;0.009
e_checkFemale_4671>true;2023-04-06 09:53:04;?;0.00110466;0.017
e_checkFemale_4763>true;2023-04-06 09:53:45;?;0.00220932;0.034
e_checkFemale_4683>true;2023-04-06 09:54:06;?;0.00142956;0.022
e_checkFemale_4788>true;2023-04-06 09:54:17;?;0.0012996;0.02
e_checkFemale_4682>true;2023-04-06 09:54:38;?;0.00168948;0.026
e_checkFemale_4639>true;2023-04-06 09:54:48;?;0.0012996;0.02
e_checkFemale_4793>true;2023-04-06 09:54:59;?;0.00058482;0.009
e_checkFemale_4498>true;2023-04-06 09:55:09;?;0.00116964;0.018
e_checkFemale_4783>true;2023-04-06 09:55:19;?;0.0009747;0.015
e_checkFemale_4545>true;2023-04-06 09:55:29;?;0.00123462;0.019
e_checkFemale_4700>true;2023-04-06 09:56:12;?;0.00019494;0.003
e_checkFemale_4658>true;2023-04-06 09:56:33;?;0.00103968;0.016
e_checkFemale_4663>true;2023-04-06 09:56:53;?;0.00207936;0.032
e_checkFemale_4514>true;2023-04-06 09:57:04;?;0.00071478;0.011
e_checkFemale_4676>true;2023-04-06 09:57:14;?;0.00110466;0.017
e_checkFemale_4629>true;2023-04-06 09:57:46;?;0.00071478;0.011
e_checkFemale_4785>true;2023-04-06 09:58:29;?;0.00123462;0.019
e_checkFemale_4740>true;2023-04-06 09:59:10;?;0.00207936;0.032
e_checkFemale_4779>true;2023-04-06 09:59:43;?;0.00220932;0.034
e_checkFemale_4803>true;2023-04-06 09:59:53;?;0.00110466;0.017
e_checkFemale_4775>true;2023-04-06 10:00:04;?;0.00090972;0.014
e_checkFemale_4776>true;2023-04-06 10:00:14;?;0.0009747;0.015
e_checkFemale_4808>true;2023-04-06 10:00:25;?;0.00155952;0.024
e_checkFemale_4499>true;2023-04-06 10:00:35;?;0.00181944;0.028
e_checkFemale_4511>true;2023-04-06 10:00:45;?;0.0019494;0.03
e_checkFemale_4774>true;2023-04-06 10:01:27;?;0.00181944;0.028
e_checkFemale_4817>true;2023-04-06 10:01:37;?;0.00116964;0.018
e_checkFemale_4769>true;2023-04-06 10:01:58;?;0.00136458;0.021
e_checkFemale_4656>true;2023-04-06 10:02:09;?;0.00116964;0.018
e_checkFemale_4824>true;2023-04-06 10:02:19;?;0.00201438;0.031
e_checkFemale_4751>true;2023-04-06 10:02:29;?;0.00207936;0.032
e_checkFemale_4522>true;2023-04-06 10:03:01;?;0.0006498;0.01
e_checkFemale_4715>true;2023-04-06 10:03:11;?;0.00136458;0.021
e_checkFemale_4626>true;2023-04-06 10:03:22;?;0.00149454;0.023
e_checkFemale_4805>true;2023-04-06 10:03:32;?;0.00142956;0.022
e_checkFemale_4628>true;2023-04-06 10:03:42;?;0.00188442;0.029
e_checkFemale_4476>true;2023-04-06 10:03:53;?;0.0016245;0.025
e_checkFemale_4724>true;2023-04-06 10:04:03;?;0.0022743;0.035
e_checkFemale_4716>true;2023-04-06 10:04:35;?;0.00012996;0.002
e_checkFemale_4786>true;2023-04-06 10:05:07;?;0.00084474;0.013
e_checkFemale_4506>true;2023-04-06 10:05:28;?;0.0009747;0.015
e_checkFemale_4698>true;2023-04-06 10:05:49;?;0.00253422;0.039
e_checkFemale_4810>true;2023-04-06 10:27:52;?;0.0009747;0.015
e_checkFemale_4727>true;2023-04-06 10:28:03;?;0.00142956;0.022
e_checkFemale_4694>true;2023-04-06 10:28:24;?;0.0012996;0.02
e_checkFemale_4684>true;2023-04-06 10:28:55;?;0.00071478;0.011
e_checkFemale_4673>true;2023-04-06 10:29:06;?;0.0012996;0.02
e_checkFemale_4734>true;2023-04-06 10:29:16;?;0.0009747;0.015
e_checkFemale_4681>true;2023-04-06 10:29:26;?;0.00103968;0.016
e_checkFemale_4705>true;2023-04-06 10:30:07;?;0.00201438;0.031
e_checkFemale_4634>true;2023-04-06 10:30:19;?;0.0;0.0
e_checkFemale_4755>true;2023-04-06 10:31:00;?;0.00051984;0.008
e_checkFemale_4885>true;2023-04-06 10:31:42;?;0.00201438;0.031
e_checkFemale_4662>true;2023-04-06 10:31:52;?;0.0009747;0.015
e_checkFemale_4665>true;2023-04-06 10:32:13;?;0.0012996;0.02
e_checkFemale_4809>true;2023-04-06 10:32:23;?;0.0009747;0.015
e_checkFemale_4761>true;2023-04-06 10:32:34;?;0.00110466;0.017
e_checkFemale_4731>true;2023-04-06 10:32:44;?;0.0009747;0.015
e_checkFemale_4678>true;2023-04-06 10:33:05;?;0.00110466;0.017
e_checkFemale_4733>true;2023-04-06 10:33:16;?;0.0012996;0.02
e_checkFemale_4693>true;2023-04-06 10:33:26;?;0.00084474;0.013
e_checkFemale_4975>true;2023-04-06 10:33:36;?;0.00155952;0.024
e_checkFemale_4563>true;2023-04-06 10:34:38;?;0.0006498;0.01
e_checkFemale_4828>true;2023-04-06 10:35:19;?;0.00123462;0.019
e_checkFemale_4636>true;2023-04-06 10:35:51;?;0.00071478;0.011
e_checkFemale_4949>true;2023-04-06 10:36:01;?;0.00233928;0.036
e_checkFemale_4737>true;2023-04-06 10:37:36;?;0.00175446;0.027
e_checkFemale_4988>true;2023-04-06 10:37:56;?;0.00168948;0.026
e_checkFemale_4813>true;2023-04-06 10:38:06;?;0.00071478;0.011
e_checkFemale_4685>true;2023-04-06 10:38:17;?;0.00116964;0.018
e_checkFemale_4845>true;2023-04-06 10:38:37;?;0.00168948;0.026
e_checkFemale_4661>true;2023-04-06 10:38:48;?;0.00201438;0.031
e_checkFemale_4646>true;2023-04-06 10:39:09;?;0.00077976;0.012
e_checkFemale_4877>true;2023-04-06 10:39:19;?;0.00058482;0.009
e_checkFemale_4963>true;2023-04-06 10:39:41;?;0.00240426;0.037
e_checkFemale_4993>true;2023-04-06 10:39:52;?;0.0009747;0.015
e_checkFemale_4668>true;2023-04-06 10:40:12;?;0.00207936;0.032
e_checkFemale_4717>true;2023-04-06 10:40:23;?;0.00142956;0.022
e_checkFemale_4979>true;2023-04-06 10:40:33;?;0.00051984;0.008
e_checkFemale_4794>true;2023-04-06 10:40:44;?;0.00025992;0.004
e_checkFemale_4865>true;2023-04-06 10:41:05;?;0.00188442;0.029
e_checkFemale_4690>true;2023-04-06 10:41:26;?;0.0029241;0.045
e_checkFemale_4659>true;2023-04-06 10:41:36;?;0.0012996;0.02
e_checkFemale_4895>true;2023-04-06 10:41:46;?;0.00090972;0.014
e_checkFemale_4947>true;2023-04-06 10:41:57;?;0.00149454;0.023
e_checkFemale_4996>true;2023-04-06 10:42:07;?;0.00103968;0.016
e_checkFemale_5015>true;2023-04-06 10:42:18;?;0.0009747;0.015
e_checkFemale_4725>true;2023-04-06 10:42:39;?;0.00071478;0.011
e_checkFemale_4901>true;2023-04-06 10:42:49;?;0.00084474;0.013
e_checkFemale_4843>true;2023-04-06 10:43:20;?;0.00168948;0.026
e_checkFemale_4829>true;2023-04-06 10:43:31;?;0.00103968;0.016
e_checkFemale_4916>true;2023-04-06 10:43:41;?;0.00272916;0.042
e_checkFemale_4713>true;2023-04-06 10:43:51;?;0.00110466;0.017
e_checkFemale_4847>true;2023-04-06 10:44:01;?;0.00207936;0.032
e_checkFemale_4870>true;2023-04-06 10:44:11;?;0.00188442;0.029
e_checkFemale_4908>true;2023-04-06 10:44:22;?;0.0012996;0.02
e_checkFemale_4596>true;2023-04-06 10:44:43;?;0.00058482;0.009
e_checkFemale_4943>true;2023-04-06 10:45:05;?;0.0012996;0.02
e_checkFemale_5021>true;2023-04-06 10:45:25;?;0.00058482;0.009
e_checkFemale_4955>true;2023-04-06 10:45:36;?;0.00077976;0.012
e_checkFemale_4859>true;2023-04-06 10:45:47;?;0.00071478;0.011
e_checkFemale_4772>true;2023-04-06 10:45:57;?;0.0012996;0.02
e_checkFemale_4704>true;2023-04-06 10:46:18;?;0.0012996;0.02
e_checkFemale_4770>true;2023-04-06 10:46:50;?;0.00123462;0.019
e_checkFemale_4631>true;2023-04-06 10:47:00;?;0.00142956;0.022
e_checkFemale_4904>true;2023-04-06 10:47:20;?;0.00123462;0.019
e_checkFemale_4945>true;2023-04-06 10:48:23;?;0.00103968;0.016
e_checkFemale_4898>true;2023-04-06 10:48:44;?;0.00103968;0.016
e_checkFemale_4912>true;2023-04-06 10:49:16;?;0.0022743;0.035
e_checkFemale_5014>true;2023-04-06 10:49:27;?;0.00214434;0.033
e_checkFemale_4720>true;2023-04-06 10:49:37;?;0.00025992;0.004
e_checkFemale_4680>true;2023-04-06 10:49:47;?;0.00168948;0.026
e_checkFemale_4712>true;2023-04-06 10:49:58;?;0.0;0.0
e_checkFemale_5024>true;2023-04-06 10:50:28;?;0.00181944;0.028
e_checkFemale_4982>true;2023-04-06 10:50:39;?;0.00090972;0.014
e_checkFemale_4938>true;2023-04-06 10:51:10;?;0.0019494;0.03
e_checkFemale_4710>true;2023-04-06 10:51:20;?;0.00142956;0.022
e_checkFemale_4864>true;2023-04-06 10:51:42;?;0.00168948;0.026
e_checkFemale_4648>true;2023-04-06 10:51:52;?;0.00175446;0.027
e_checkFemale_5002>false;2023-04-06 10:52:02;?;0.00168948;0.026
e_checkFemale_4926>true;2023-04-06 10:52:34;?;0.0016245;0.025
e_checkFemale_4633>true;2023-04-06 10:52:44;?;0.00123462;0.019
e_checkFemale_4984>true;2023-04-06 10:52:54;?;0.00084474;0.013
e_checkFemale_4965>true;2023-04-06 10:53:05;?;0.00214434;0.033
e_checkFemale_4998>true;2023-04-06 10:53:25;?;0.00142956;0.022
e_checkFemale_4966>true;2023-04-06 10:53:35;?;0.00019494;0.003
e_checkFemale_4858>true;2023-04-06 11:14:53;?;0.0012996;0.02
e_checkFemale_4883>true;2023-04-06 11:15:25;?;0.00149454;0.023
e_checkFemale_4981>true;2023-04-06 11:15:45;?;0.0016245;0.025
e_checkFemale_4986>true;2023-04-06 11:15:56;?;0.0012996;0.02
e_checkFemale_4941>true;2023-04-06 11:16:06;?;0.0009747;0.015
e_checkFemale_5020>true;2023-04-06 11:16:16;?;0.0;0.0
e_checkFemale_5022>true;2023-04-06 11:16:27;?;0.00272916;0.042
e_checkFemale_4834>true;2023-04-06 11:16:37;?;0.00116964;0.018
e_checkFemale_5009>true;2023-04-06 11:17:40;?;0.0012996;0.02
e_checkFemale_4946>true;2023-04-06 11:17:51;?;0.00038988;0.006
e_checkFemale_4978>true;2023-04-06 11:18:01;?;0.00207936;0.032
e_checkFemale_4939>true;2023-04-06 11:18:11;?;0.00175446;0.027
e_checkFemale_5046>true;2023-04-06 11:18:21;?;0.00175446;0.027
e_checkFemale_4987>true;2023-04-06 11:18:32;?;0.00090972;0.014
e_checkFemale_4999>true;2023-04-06 11:19:04;?;0.00240426;0.037
e_checkFemale_4688>true;2023-04-06 11:19:14;?;0.00103968;0.016
e_checkFemale_5010>true;2023-04-06 11:19:25;?;0.0;0.0
e_checkFemale_5008>true;2023-04-06 11:19:57;?;0.00058482;0.009
e_checkFemale_4854>true;2023-04-06 11:20:08;?;0.00181944;0.028
e_checkFemale_4913>true;2023-04-06 11:20:18;?;0.00012996;0.002
e_checkFemale_4989>true;2023-04-06 11:20:29;?;0.0003249;0.005
e_checkFemale_4884>true;2023-04-06 11:20:50;?;0.00012996;0.002
e_checkFemale_5221>true;2023-04-06 11:21:21;?;0.00045486;0.007
e_checkFemale_5045>true;2023-04-06 11:21:31;?;0.00090972;0.014
e_checkFemale_5109>true;2023-04-06 11:22:24;?;0.00142956;0.022
e_checkFemale_4872>true;2023-04-06 11:22:34;?;0.0009747;0.015
e_checkFemale_4962>true;2023-04-06 11:23:58;?;0.0025992;0.04
e_checkFemale_4934>true;2023-04-06 11:24:39;?;0.00103968;0.016
e_checkFemale_5176>true;2023-04-06 11:24:50;?;0.00168948;0.026
e_checkFemale_5052>true;2023-04-06 11:25:21;?;0.0;0.0
e_checkFemale_4887>true;2023-04-06 11:25:42;?;0.00110466;0.017
e_checkFemale_4886>true;2023-04-06 11:25:52;?;0.00071478;0.011
e_checkFemale_4831>true;2023-04-06 11:26:02;?;0.00051984;0.008
e_checkFemale_4830>true;2023-04-06 11:26:24;?;0.0009747;0.015
e_checkFemale_4990>true;2023-04-06 11:27:15;?;0.0;0.0
e_checkFemale_4893>true;2023-04-06 11:27:26;?;0.00071478;0.011
e_checkFemale_5154>true;2023-04-06 11:27:47;?;6.498E~05;0.001
e_checkFemale_5119>true;2023-04-06 11:28:28;?;0.00142956;0.022
e_checkFemale_5117>true;2023-04-06 11:28:59;?;0.00116964;0.018
e_checkFemale_5079>true;2023-04-06 11:29:30;?;0.00071478;0.011
e_checkFemale_4974>true;2023-04-06 11:29:40;?;0.0022743;0.035
e_checkFemale_5122>true;2023-04-06 11:30:01;?;0.00155952;0.024
e_checkFemale_5190>true;2023-04-06 11:30:12;?;0.0022743;0.035
e_checkFemale_4739>true;2023-04-06 11:30:23;?;0.00019494;0.003
e_checkFemale_5164>true;2023-04-06 11:30:33;?;0.00181944;0.028
e_checkFemale_4922>true;2023-04-06 11:30:43;?;0.00168948;0.026
e_checkFemale_5126>true;2023-04-06 11:30:54;?;0.00116964;0.018
e_checkFemale_4971>true;2023-04-06 11:31:04;?;0.00142956;0.022
e_checkFemale_5225>true;2023-04-06 11:31:14;?;0.00123462;0.019
e_checkFemale_4827>true;2023-04-06 11:31:25;?;0.0019494;0.03
e_checkFemale_4954>true;2023-04-06 11:31:56;?;0.0009747;0.015
e_checkFemale_4832>true;2023-04-06 11:32:27;?;0.00155952;0.024
e_checkFemale_4637>true;2023-04-06 11:32:37;?;0.00214434;0.033
e_checkFemale_4905>true;2023-04-06 11:33:09;?;0.00123462;0.019
e_checkFemale_4748>true;2023-04-06 11:33:19;?;0.00123462;0.019
e_checkFemale_5115>true;2023-04-06 11:33:50;?;0.00051984;0.008
e_checkFemale_4936>true;2023-04-06 11:34:31;?;0.00233928;0.036
e_checkFemale_4924>true;2023-04-06 11:34:52;?;0.0009747;0.015
e_checkFemale_5179>true;2023-04-06 11:35:23;?;0.00103968;0.016
e_checkFemale_5222>true;2023-04-06 11:35:34;?;0.0009747;0.015
e_checkFemale_5187>true;2023-04-06 11:35:44;?;0.00110466;0.017
e_checkFemale_4873>true;2023-04-06 11:35:55;?;0.00142956;0.022
e_checkFemale_4687>true;2023-04-06 11:36:05;?;0.00136458;0.021
e_checkFemale_5033>true;2023-04-06 11:36:59;?;0.00058482;0.009
e_checkFemale_4888>true;2023-04-06 11:37:20;?;0.00181944;0.028
e_checkFemale_4855>true;2023-04-06 11:37:51;?;0.0022743;0.035
e_checkFemale_4666>true;2023-04-06 11:38:12;?;0.00246924;0.038
e_checkFemale_5029>true;2023-04-06 11:38:53;?;0.00168948;0.026
e_checkFemale_5195>true;2023-04-06 11:39:25;?;0.00142956;0.022
e_checkFemale_5169>true;2023-04-06 11:39:35;?;0.00077976;0.012
e_checkFemale_4950>true;2023-04-06 11:39:45;?;0.0016245;0.025
e_checkFemale_4980>true;2023-04-06 11:39:56;?;0.00123462;0.019
e_checkFemale_5124>true;2023-04-06 11:40:17;?;0.00038988;0.006
e_checkFemale_4927>true;2023-04-06 11:40:27;?;0.00142956;0.022
e_checkFemale_4777>true;2023-04-06 11:40:48;?;0.0003249;0.005
e_checkFemale_5061>true;2023-04-06 11:41:09;?;0.00123462;0.019
e_checkFemale_5080>true;2023-04-06 11:41:20;?;0.0009747;0.015
e_checkFemale_5042>true;2023-04-06 11:41:52;?;0.00038988;0.006
e_checkFemale_5051>true;2023-04-06 13:21:18;?;0.00116964;0.018
e_checkFemale_5333>true;2023-04-06 13:41:45;?;0.00051984;0.008
e_checkFemale_5303>true;2023-04-06 13:42:06;?;0.00155952;0.024
e_checkFemale_5075>true;2023-04-06 13:42:16;?;0.00110466;0.017
e_checkFemale_5242>true;2023-04-06 13:42:27;?;0.0003249;0.005
e_checkFemale_5307>true;2023-04-06 13:42:47;?;0.0012996;0.02
e_checkFemale_5408>true;2023-04-06 13:42:58;?;0.00181944;0.028
e_checkFemale_5234>true;2023-04-06 13:43:08;?;0.00045486;0.007
e_checkFemale_5564>true;2023-04-06 13:43:50;?;0.00142956;0.022
e_checkFemale_5111>true;2023-04-06 13:44:21;?;0.00077976;0.012
e_checkFemale_5330>true;2023-04-06 13:44:31;?;0.00123462;0.019
e_checkFemale_5410>true;2023-04-06 13:45:03;?;0.00123462;0.019
e_checkFemale_5336>true;2023-04-06 13:45:35;?;0.00012996;0.002
e_checkFemale_5600>true;2023-04-06 13:46:37;?;0.0;0.0
e_checkFemale_5091>true;2023-04-06 13:46:48;?;0.00123462;0.019
e_checkFemale_5529>true;2023-04-06 13:46:59;?;0.00155952;0.024
e_checkFemale_5344>true;2023-04-06 13:47:09;?;0.00142956;0.022
e_checkFemale_5181>true;2023-04-06 13:48:01;?;0.00149454;0.023
e_checkFemale_5104>true;2023-04-06 13:48:32;?;0.00012996;0.002
e_checkFemale_5118>true;2023-04-06 13:48:42;?;0.00103968;0.016
e_checkFemale_5354>true;2023-04-06 13:49:14;?;0.00077976;0.012
e_checkFemale_5842>true;2023-04-06 13:49:34;?;0.00116964;0.018
e_checkFemale_5387>true;2023-04-06 13:50:07;?;0.00090972;0.014
e_checkFemale_5413>true;2023-04-06 13:50:49;?;0.00188442;0.029
e_checkFemale_5563>true;2023-04-06 13:51:31;?;0.00038988;0.006
e_checkFemale_5429>true;2023-04-06 13:51:41;?;0.00051984;0.008
e_checkFemale_5201>true;2023-04-06 13:51:52;?;0.00149454;0.023
e_checkFemale_5728>true;2023-04-06 13:52:03;?;0.00188442;0.029
e_checkFemale_4997>true;2023-04-06 13:52:23;?;0.00019494;0.003
e_checkFemale_5053>true;2023-04-06 13:52:44;?;0.00233928;0.036
e_checkFemale_5389>true;2023-04-06 13:52:55;?;0.00051984;0.008
e_checkFemale_5067>true;2023-04-06 13:53:05;?;0.0003249;0.005
e_checkFemale_5188>true;2023-04-06 13:53:16;?;0.0022743;0.035
